zip,cityname,lat,lon,weather,temp_f,temp_c,rh,windspeed,visiblity,Observation Time
36119,"Montgomery, AL",32.36999893,-86.30000305,Partly Cloudy,78.4,25.8,49%,4,10,"March 24, 5:43 PM CDT"
36120,"Montgomery, AL",32.36999893,-86.30000305,Clear,54.2,12.3,48%,2,10,"March 21, 7:06 PM CDT"
36120,"Montgomery, AL",32.36999893,-86.30000305,Clear,44.6,7,66%,4,10,"March 22, 1:37 AM CDT"
36120,"Montgomery, AL",32.36999893,-86.30000305,Clear,46.5,8.1,70%,0,10,"March 23, 12:08 AM CDT"
36120,"Montgomery, AL",32.36999893,-86.30000305,Partly Cloudy,78.4,25.8,49%,3,10,"March 24, 5:43 PM CDT"
36121,"Montgomery, AL",32.36999893,-86.30000305,Clear,54.2,12.3,48%,4,10,"March 21, 7:07 PM CDT"
36121,"Montgomery, AL",32.36999893,-86.30000305,Clear,44.6,7,66%,4,10,"March 22, 1:37 AM CDT"
36121,"Montgomery, AL",32.36999893,-86.30000305,Clear,46.5,8.1,70%,0,10,"March 23, 12:08 AM CDT"
36121,"Montgomery, AL",32.36999893,-86.30000305,Partly Cloudy,78.4,25.8,49%,3,10,"March 24, 5:43 PM CDT"
37075,"Hendersonville, TN",36.31000137,-86.61000061,Mostly Cloudy,44.6,7,60%,5.8,10,"March 21, 12:49 PM CDT"
37075,"Hendersonville, TN",36.31000137,-86.61000061,Clear,30.7,-0.7,85%,0,10,"March 22, 1:29 AM CDT"
37075,"Hendersonville, TN",36.31000137,-86.61000061,Overcast,43,6.1,60%,0,10,"March 23, 12:04 AM CDT"
37075,"Hendersonville, TN",36.31000137,-86.61000061,Overcast,59.2,15.1,92%,2.7,3,"March 24, 5:30 PM CDT"
37076,"Hermitage, TN",36.20000076,-86.62000275,Mostly Cloudy,44.1,6.7,43%,9.2,10,"March 21, 12:56 PM CDT"
37076,"Hermitage, TN",36.20000076,-86.62000275,Clear,36.1,2.3,65%,0,10,"March 22, 1:37 AM CDT"
37076,"Hermitage, TN",36.20000076,-86.62000275,Mostly Cloudy,45.3,7.4,59%,0,10,"March 23, 12:08 AM CDT"
37076,"Hermitage, TN",36.20000076,-86.62000275,Overcast,62.6,17,96%,6,3,"March 24, 5:44 PM CDT"
37077,"Hendersonville, TN",36.31000137,-86.62000275,Mostly Cloudy,44.6,7,60%,5.8,10,"March 21, 12:49 PM CDT"
37077,"Hendersonville, TN",36.31000137,-86.62000275,Clear,30.7,-0.7,85%,0,10,"March 22, 1:29 AM CDT"
37077,"Hendersonville, TN",36.31000137,-86.62000275,Overcast,43,6.1,60%,0,10,"March 23, 12:04 AM CDT"
37077,"Hendersonville, TN",36.31000137,-86.62000275,Rain,59.2,15.1,92%,2.7,3,"March 24, 5:30 PM CDT"
37078,"Hurricane Mills, TN",35.97000122,-87.77999878,Partly Cloudy,47.3,8.5,57%,5,10,"March 21, 12:55 PM CDT"
37078,"Hurricane Mills, TN",35.97000122,-87.77999878,Clear,30.6,-0.8,92%,0,10,"March 22, 1:35 AM CDT"
37078,"Hurricane Mills, TN",35.97000122,-87.77999878,Mostly Cloudy,41.1,5.1,83%,0,10,"March 22, 11:58 PM CDT"
37078,"Hurricane Mills, TN",35.97000122,-87.77999878,Overcast,61.7,16.5,95%,0,1.8,"March 24, 5:33 PM CDT"
37079,"Indian Mound, TN",36.5,-87.69000244,Partly Cloudy,47.6,8.7,51%,13.2,10,"March 21, 11:57 AM CST"
37079,"Indian Mound, TN",36.5,-87.69000244,Clear,31,-0.6,86%,0,10,"March 22, 12:38 AM CST"
37079,"Indian Mound, TN",36.5,-87.69000244,Overcast,47.1,8.4,66%,0,10,"March 22, 11:09 PM CST"
37079,"Indian Mound, TN",36.5,-87.69000244,Overcast,63.8,17.7,90%,3.5,10,"March 24, 4:45 PM CST"
37080,"Joelton, TN",36.31000137,-86.87000275,Partly Cloudy,41.9,5.5,63%,9,10,"March 21, 12:58 PM CDT"
37080,"Joelton, TN",36.31000137,-86.87000275,Clear,34.2,1.2,74%,0,10,"March 22, 1:38 AM CDT"
37080,"Joelton, TN",36.31000137,-86.87000275,Overcast,43.8,6.6,56%,0,10,"March 23, 12:09 AM CDT"
37080,"Joelton, TN",36.31000137,-86.87000275,Light Rain,60.2,15.7,95%,1,3,"March 24, 5:45 PM CDT"
37082,"Kingston Springs, TN",36.09999847,-87.12000275,Clear,43,6.1,50%,6,10,"March 21, 12:35 PM CDT"
37082,"Kingston Springs, TN",36.09999847,-87.12000275,Clear,30,-1.1,78%,0,10,"March 22, 1:35 AM CDT"
37082,"Kingston Springs, TN",36.09999847,-87.12000275,Rain,42,5.6,63%,0,10,"March 23, 12:07 AM CDT"
37082,"Kingston Springs, TN",36.09999847,-87.12000275,Overcast,60,15.6,94%,3,3,"March 24, 5:35 PM CDT"
37083,"Lafayette, TN",36.52000046,-86.02999878,Overcast,38.6,3.7,74%,10,10,"March 21, 1:16 PM CDT"
37083,"Lafayette, TN",36.52000046,-86.02999878,Clear,29.3,-1.5,94%,0,7,"March 22, 1:32 AM CDT"
37083,"Lafayette, TN",36.52000046,-86.02999878,Mostly Cloudy,34.1,1.2,77%,0,10,"March 23, 12:05 AM CDT"
37083,"Lafayette, TN",36.52000046,-86.02999878,Rain,58.5,14.7,96%,6,1.5,"March 24, 5:39 PM CDT"
37085,"Lascassas, TN",35.93000031,-86.29000092,Mostly Cloudy,44.8,7.1,57%,3.1,10,"March 21, 1:14 PM CDT"
37085,"Lascassas, TN",35.93000031,-86.29000092,Clear,34.5,1.4,75%,0.6,10,"March 22, 1:31 AM CDT"
37085,"Lascassas, TN",35.93000031,-86.29000092,Mostly Cloudy,42.3,5.7,73%,0.6,10,"March 23, 12:09 AM CDT"
37085,"Lascassas, TN",35.93000031,-86.29000092,Overcast,61,16.1,90%,1.2,2,"March 24, 5:30 PM CDT"
37086,"La Vergne, TN",36.00999832,-86.56999969,Mostly Cloudy,45.3,7.4,47%,7.8,10,"March 21, 1:22 PM CDT"
37086,"La Vergne, TN",36.00999832,-86.56999969,Clear,28.8,-1.8,93%,0,10,"March 22, 1:39 AM CDT"
37086,"La Vergne, TN",36.00999832,-86.56999969,Mostly Cloudy,43.5,6.4,57%,0,10,"March 23, 12:09 AM CDT"
37086,"La Vergne, TN",36.00999832,-86.56999969,Light Rain,59.9,15.5,96%,8.7,2,"March 24, 5:45 PM CDT"
37087,"Lebanon, TN",36.24000168,-86.30000305,Mostly Cloudy,41.9,5.5,60%,7,10,"March 21, 1:23 PM CDT"
37087,"Lebanon, TN",36.24000168,-86.30000305,Clear,29.1,-1.6,86%,0,10,"March 22, 1:38 AM CDT"
37087,"Lebanon, TN",36.24000168,-86.30000305,Overcast,38.7,3.7,79%,0,10,"March 23, 12:10 AM CDT"
37087,"Lebanon, TN",36.24000168,-86.30000305,Overcast,59.7,15.4,96%,6,2,"March 24, 5:45 PM CDT"
37088,"Lebanon, TN",36.20999908,-86.29000092,Overcast,41.9,5.5,60%,7,10,"March 21, 1:23 PM CDT"
37088,"Lebanon, TN",36.20999908,-86.29000092,Clear,29.1,-1.6,86%,0,10,"March 22, 1:39 AM CDT"
37088,"Lebanon, TN",36.20999908,-86.29000092,Overcast,38.7,3.7,79%,0,10,"March 23, 12:10 AM CDT"
37088,"Lebanon, TN",36.20999908,-86.29000092,Rain,59.7,15.4,96%,6,2,"March 24, 5:45 PM CDT"
37089,"La Vergne, TN",36.02000046,-86.58000183,Mostly Cloudy,45.5,7.5,46%,6.5,10,"March 21, 1:23 PM CDT"
37089,"La Vergne, TN",36.02000046,-86.58000183,Clear,28.8,-1.8,93%,0,10,"March 22, 1:39 AM CDT"
37089,"La Vergne, TN",36.02000046,-86.58000183,Mostly Cloudy,43.5,6.4,58%,0,10,"March 23, 12:10 AM CDT"
37089,"La Vergne, TN",36.02000046,-86.58000183,Overcast,59.9,15.5,96%,8.7,2,"March 24, 5:45 PM CDT"
37090,"Lebanon, TN",36.13999939,-86.26999664,Mostly Cloudy,46.2,7.9,53%,7,10,"March 21, 2:08 PM CDT"
37090,"Lebanon, TN",36.13999939,-86.26999664,Clear,35.1,1.7,69%,0,10,"March 22, 1:20 AM CDT"
37090,"Lebanon, TN",36.13999939,-86.26999664,Overcast,41.7,5.4,53%,0,10,"March 23, 12:10 AM CDT"
37090,"Lebanon, TN",36.13999939,-86.26999664,Rain,58.6,14.8,99%,4,2,"March 24, 5:46 PM CDT"
37091,"Lewisburg, TN",35.45000076,-86.79000092,Partly Cloudy,48.1,8.9,47%,7,10,"March 21, 2:00 PM CDT"
37091,"Lewisburg, TN",35.45000076,-86.79000092,Clear,28.9,-1.7,86%,0,10,"March 22, 1:32 AM CDT"
37091,"Lewisburg, TN",35.45000076,-86.79000092,Partly Cloudy,36.1,2.3,83%,0,10,"March 23, 12:06 AM CDT"
37091,"Lewisburg, TN",35.45000076,-86.79000092,Overcast,61.8,16.6,90%,5,1.8,"March 24, 5:41 PM CDT"
37095,"Liberty, TN",36.00999832,-85.97000122,Mostly Cloudy,43.2,6.2,58%,2,6,"March 21, 2:13 PM CDT"
37095,"Liberty, TN",36.00999832,-85.97000122,Clear,24.8,-4,98%,0,9,"March 22, 1:40 AM CDT"
37095,"Liberty, TN",36.00999832,-85.97000122,Overcast,39.4,4.1,59%,0,10,"March 23, 12:02 AM CDT"
37095,"Liberty, TN",36.00999832,-85.97000122,Overcast,60,15.6,98%,11,1.2,"March 24, 5:47 PM CDT"
37096,"Linden, TN",35.61999893,-87.83999634,Partly Cloudy,51.3,10.7,38%,0.2,10,"March 21, 2:13 PM CDT"
37096,"Linden, TN",35.61999893,-87.83999634,Clear,28.2,-2.1,94%,0,10,"March 22, 1:40 AM CDT"
37096,"Linden, TN",35.61999893,-87.83999634,Partly Cloudy,35.6,2,83%,0,10,"March 23, 12:11 AM CDT"
37096,"Linden, TN",35.61999893,-87.83999634,Overcast,61.3,16.3,97%,0,1.8,"March 24, 5:47 PM CDT"
37097,"Lobelville, TN",35.77000046,-87.77999878,Partly Cloudy,51.3,10.7,42%,0.7,10,"March 21, 2:14 PM CDT"
37097,"Lobelville, TN",35.77000046,-87.77999878,Clear,29.7,-1.3,92%,0,10,"March 22, 1:40 AM CDT"
37097,"Lobelville, TN",35.77000046,-87.77999878,Partly Cloudy,43.3,6.3,68%,0,10,"March 23, 12:11 AM CDT"
37097,"Lobelville, TN",35.77000046,-87.77999878,Overcast,61.5,16.4,97%,3.4,1.8,"March 24, 5:47 PM CDT"
37098,"Lyles, TN",35.91999817,-87.34999847,Partly Cloudy,51,10.6,40%,4,10,"March 21, 2:14 PM CDT"
37098,"Lyles, TN",35.91999817,-87.34999847,Clear,29.2,-1.6,81%,0,10,"March 22, 1:40 AM CDT"
37098,"Lyles, TN",35.91999817,-87.34999847,Overcast,42.4,5.8,60%,0,10,"March 23, 12:10 AM CDT"
37098,"Lyles, TN",35.91999817,-87.34999847,Overcast,60,15.6,96%,2,1.8,"March 24, 5:47 PM CDT"
37101,"McEwen, TN",36.11000061,-87.62999725,Partly Cloudy,54,12.2,45%,3,10,"March 21, 2:15 PM CDT"
37101,"McEwen, TN",36.11000061,-87.62999725,Clear,27.9,-2.3,93%,0,10,"March 22, 1:41 AM CDT"
37101,"McEwen, TN",36.11000061,-87.62999725,Overcast,40.5,4.7,75%,0,10,"March 23, 12:12 AM CDT"
37101,"McEwen, TN",36.11000061,-87.62999725,Overcast,60,15.6,98%,3,10,"March 24, 5:47 PM CDT"
37110,"McMinnville, TN",35.68999863,-85.79000092,Clear,42.3,5.7,55%,5,10,"March 21, 6:42 PM CDT"
37110,"McMinnville, TN",35.68999863,-85.79000092,Clear,25.9,-3.4,96%,0,9,"March 22, 1:41 AM CDT"
37110,"McMinnville, TN",35.68999863,-85.79000092,Overcast,33.3,0.7,92%,0,10,"March 23, 12:12 AM CDT"
37110,"McMinnville, TN",35.68999863,-85.79000092,Overcast,59,15,92%,3,1.2,"March 24, 5:48 PM CDT"
37111,"McMinnville, TN",35.65999985,-85.77999878,Clear,42.3,5.7,55%,2,10,"March 21, 6:43 PM CDT"
37111,"McMinnville, TN",35.65999985,-85.77999878,Clear,25.9,-3.4,96%,0,9,"March 22, 1:41 AM CDT"
37111,"McMinnville, TN",35.65999985,-85.77999878,Overcast,33.3,0.7,92%,0,10,"March 23, 12:12 AM CDT"
37111,"McMinnville, TN",35.65999985,-85.77999878,Overcast,59,15,92%,3,1.2,"March 24, 5:48 PM CDT"
37115,"Madison, TN",36.25999832,-86.70999908,Clear,44.4,6.9,46%,2.7,10,"March 21, 6:57 PM CDT"
37115,"Madison, TN",36.25999832,-86.70999908,Clear,32.9,0.5,72%,0,10,"March 22, 1:41 AM CDT"
37115,"Madison, TN",36.25999832,-86.70999908,Mostly Cloudy,46,7.8,49%,0,10,"March 23, 12:12 AM CDT"
37115,"Madison, TN",36.25999832,-86.70999908,Rain,58.8,14.9,95%,1.1,3,"March 24, 5:48 PM CDT"
37118,"Milton, TN",35.93000031,-86.18000031,Clear,44.3,6.8,51%,1,10,"March 21, 7:44 PM EDT"
37118,"Milton, TN",35.93000031,-86.18000031,Clear,27.5,-2.5,91%,0,10,"March 22, 2:30 AM EDT"
37118,"Milton, TN",35.93000031,-86.18000031,Mostly Cloudy,37,2.8,88%,0,10,"March 23, 1:02 AM EDT"
37118,"Milton, TN",35.93000031,-86.18000031,Overcast,59.4,15.2,95%,0,5,"March 24, 6:35 PM EDT"
37119,"Mitchellville, TN",36.63000107,-86.54000092,Clear,42.1,5.6,55%,3.1,10,"March 21, 7:06 PM CDT"
37119,"Mitchellville, TN",36.63000107,-86.54000092,Clear,31,-0.6,84%,0,10,"March 22, 1:39 AM CDT"
37119,"Mitchellville, TN",36.63000107,-86.54000092,Overcast,39.1,3.9,73%,0,10,"March 23, 12:12 AM CDT"
37119,"Mitchellville, TN",36.63000107,-86.54000092,Rain,58.5,14.7,99%,3.5,1.2,"March 24, 5:44 PM CDT"
37121,"Mount Juliet, TN",36.20000076,-86.44000244,Clear,43.5,6.4,51%,4.4,10,"March 21, 7:08 PM CDT"
37121,"Mount Juliet, TN",36.20000076,-86.44000244,Clear,34.5,1.4,74%,1.8,10,"March 22, 1:42 AM CDT"
37121,"Mount Juliet, TN",36.20000076,-86.44000244,Overcast,38.7,3.7,78%,0,10,"March 23, 12:12 AM CDT"
37121,"Mount Juliet, TN",36.20000076,-86.44000244,Overcast,59.7,15.4,95%,2,5,"March 24, 5:49 PM CDT"
37122,"Mount Juliet, TN",36.20999908,-86.51000214,Clear,43.4,6.3,55%,1,10,"March 21, 6:56 PM CDT"
37122,"Mount Juliet, TN",36.20999908,-86.51000214,Clear,31.1,-0.5,79%,0,10,"March 22, 1:42 AM CDT"
37122,"Mount Juliet, TN",36.20999908,-86.51000214,Mostly Cloudy,42.4,5.8,74%,0,10,"March 23, 12:13 AM CDT"
37122,"Mount Juliet, TN",36.20999908,-86.51000214,Overcast,63.3,17.4,84%,4,3,"March 24, 5:49 PM CDT"
38075,"Whiteville, TN",35.33000183,-89.15000153,Mostly Cloudy,50,10,57%,8.1,10,"March 21, 12:56 PM CDT"
38075,"Whiteville, TN",35.33000183,-89.15000153,Clear,31.6,-0.2,97%,0,10,"March 22, 1:42 AM CDT"
38075,"Whiteville, TN",35.33000183,-89.15000153,Mostly Cloudy,39.9,4.4,88%,0,10,"March 23, 12:13 AM CDT"
38075,"Whiteville, TN",35.33000183,-89.15000153,Mostly Cloudy,64,17.8,95%,3.7,10,"March 24, 5:49 PM CDT"
38076,"Williston, TN",35.15999985,-89.37000275,Mostly Cloudy,48,8.9,40%,2.5,10,"March 21, 12:56 PM CDT"
38076,"Williston, TN",35.15999985,-89.37000275,Clear,35.8,2.1,65%,0,10,"March 22, 1:43 AM CDT"
38076,"Williston, TN",35.15999985,-89.37000275,Overcast,50.2,10.1,30%,0,10,"March 23, 12:13 AM CDT"
38076,"Williston, TN",35.15999985,-89.37000275,Mostly Cloudy,66.2,19,55%,3.6,5,"March 24, 5:49 PM CDT"
38077,"Wynnburg, TN",36.33000183,-89.47000122,Overcast,46.2,7.9,63%,13.6,10,"March 21, 12:55 PM CDT"
38077,"Wynnburg, TN",36.33000183,-89.47000122,Clear,36.3,2.4,90%,0,10,"March 22, 1:43 AM CDT"
38077,"Wynnburg, TN",36.33000183,-89.47000122,Rain,48.9,9.4,60%,1.3,4,"March 23, 12:10 AM CDT"
38077,"Wynnburg, TN",36.33000183,-89.47000122,Mostly Cloudy,71.2,21.8,74%,8.5,10,"March 24, 5:50 PM CDT"
38079,"Tiptonville, TN",36.38000107,-89.47000122,Overcast,46.6,8.1,63%,13.4,10,"March 21, 12:57 PM CDT"
38079,"Tiptonville, TN",36.38000107,-89.47000122,Clear,36.3,2.4,91%,0,10,"March 22, 1:43 AM CDT"
38079,"Tiptonville, TN",36.38000107,-89.47000122,Rain,48.9,9.4,60%,1.3,4,"March 23, 12:10 AM CDT"
38079,"Tiptonville, TN",36.38000107,-89.47000122,Mostly Cloudy,71.2,21.8,74%,8.5,10,"March 24, 5:50 PM CDT"
38080,"Ridgely, TN",36.25999832,-89.48999786,Overcast,46.6,8.1,65%,14.8,10,"March 21, 1:00 PM CDT"
38080,"Ridgely, TN",36.25999832,-89.48999786,Clear,36.3,2.4,91%,0,10,"March 22, 1:43 AM CDT"
38080,"Ridgely, TN",36.25999832,-89.48999786,Rain,47.6,8.7,71%,2,4,"March 23, 12:11 AM CDT"
38080,"Ridgely, TN",36.25999832,-89.48999786,Mostly Cloudy,71.2,21.8,74%,8.7,10,"March 24, 5:50 PM CDT"
38083,"Millington, TN",35.34000015,-89.90000153,Mostly Cloudy,50.7,10.4,56%,5.8,10,"March 21, 1:22 PM CDT"
38083,"Millington, TN",35.34000015,-89.90000153,Clear,39.7,4.3,69%,0,10,"March 22, 1:43 AM CDT"
38083,"Millington, TN",35.34000015,-89.90000153,Light Rain,47.7,8.7,85%,0,10,"March 23, 12:14 AM CDT"
38083,"Millington, TN",35.34000015,-89.90000153,Scattered Clouds,74.7,23.7,64%,24.8,10,"March 24, 5:49 PM CDT"
38088,"Cordova, TN",35.15999985,-89.77999878,Overcast,53.2,11.8,64%,6.9,10,"March 21, 2:08 PM CDT"
38088,"Cordova, TN",35.15999985,-89.77999878,Clear,40.1,4.5,85%,0,10,"March 22, 1:43 AM CDT"
38088,"Cordova, TN",35.15999985,-89.77999878,Overcast,53.2,11.8,69%,0,10,"March 23, 12:14 AM CDT"
38088,"Cordova, TN",35.15999985,-89.77999878,Mostly Cloudy,73.2,22.9,71%,2.5,5,"March 24, 5:47 PM CDT"
38101,"Memphis, TN",35.15000153,-90.05000305,Overcast,50.7,10.4,49%,13,10,"March 21, 2:15 PM CDT"
38101,"Memphis, TN",35.15000153,-90.05000305,Clear,44.1,6.7,73%,0,10,"March 22, 1:44 AM CDT"
38101,"Memphis, TN",35.15000153,-90.05000305,Rain,55.8,13.2,42%,0,10,"March 23, 12:15 AM CDT"
38101,"Memphis, TN",35.15000153,-90.05000305,Mostly Cloudy,70.9,21.6,70%,12.1,10,"March 24, 5:51 PM CDT"
38103,"Memphis, TN",35.13999939,-90.05000305,Partly Cloudy,54.3,12.4,40%,11.2,10,"March 21, 6:01 PM CDT"
38103,"Memphis, TN",35.13999939,-90.05000305,Clear,44.1,6.7,73%,0,10,"March 22, 1:44 AM CDT"
38103,"Memphis, TN",35.13999939,-90.05000305,Overcast,55.8,13.2,42%,0,10,"March 23, 12:15 AM CDT"
38103,"Memphis, TN",35.13999939,-90.05000305,Mostly Cloudy,70.9,21.6,70%,8.3,10,"March 24, 5:51 PM CDT"
38104,"Memphis, TN",35.13000107,-90,Partly Cloudy,55.5,13.1,52%,6,10,"March 21, 6:00 PM CDT"
38104,"Memphis, TN",35.13000107,-90,Clear,37.8,3.2,98%,0,10,"March 22, 1:20 AM CDT"
38104,"Memphis, TN",35.13000107,-90,Overcast,54.8,12.7,54%,0,10,"March 23, 12:15 AM CDT"
38104,"Memphis, TN",35.13000107,-90,Mostly Cloudy,71.9,22.2,76%,8,10,"March 24, 5:51 PM CDT"
38105,"Memphis, TN",35.15000153,-90.04000092,Partly Cloudy,54.3,12.4,40%,7.4,10,"March 21, 6:00 PM CDT"
38105,"Memphis, TN",35.15000153,-90.04000092,Clear,44.1,6.7,73%,0,10,"March 22, 1:44 AM CDT"
38105,"Memphis, TN",35.15000153,-90.04000092,Overcast,55.8,13.2,42%,3.6,10,"March 23, 12:15 AM CDT"
38105,"Memphis, TN",35.15000153,-90.04000092,Mostly Cloudy,70.9,21.6,70%,8.3,10,"March 24, 5:51 PM CDT"
38106,"Memphis, TN",35.09999847,-90.04000092,Partly Cloudy,54.3,12.4,40%,8.1,10,"March 21, 6:02 PM CDT"
38106,"Memphis, TN",35.09999847,-90.04000092,Clear,44.1,6.7,73%,0,10,"March 22, 1:44 AM CDT"
38106,"Memphis, TN",35.09999847,-90.04000092,Rain,55.8,13.2,42%,3.6,10,"March 23, 12:15 AM CDT"
38106,"Memphis, TN",35.09999847,-90.04000092,Mostly Cloudy,70.9,21.6,70%,6.7,10,"March 24, 5:51 PM CDT"
38107,"Memphis, TN",35.16999817,-90.01999664,Partly Cloudy,55.1,12.8,50%,4,10,"March 21, 6:02 PM CDT"
38107,"Memphis, TN",35.16999817,-90.01999664,Clear,37,2.8,91%,0,10,"March 22, 1:45 AM CDT"
38107,"Memphis, TN",35.16999817,-90.01999664,Overcast,52.5,11.4,55%,0,10,"March 23, 12:16 AM CDT"
38107,"Memphis, TN",35.16999817,-90.01999664,Mostly Cloudy,72.8,22.7,70%,4,10,"March 24, 5:51 PM CDT"
38108,"Memphis, TN",35.16999817,-89.95999908,Clear,54.8,12.7,48%,0,10,"March 21, 5:51 PM CDT"
38108,"Memphis, TN",35.16999817,-89.95999908,Clear,41.4,5.2,81%,0,10,"March 22, 1:37 AM CDT"
38108,"Memphis, TN",35.16999817,-89.95999908,Overcast,55.1,12.8,48%,0,10,"March 23, 12:10 AM CDT"
38108,"Memphis, TN",35.16999817,-89.95999908,Mostly Cloudy,71.5,21.9,74%,16,10,"March 24, 5:45 PM CDT"
38109,"Memphis, TN",35.04999924,-90.06999969,Clear,53.4,11.9,51%,0.9,10,"March 21, 6:42 PM CDT"
38109,"Memphis, TN",35.04999924,-90.06999969,Clear,35.8,2.1,96%,0,10,"March 22, 1:45 AM CDT"
38109,"Memphis, TN",35.04999924,-90.06999969,Rain,53.4,11.9,50%,0,10,"March 23, 12:16 AM CDT"
38109,"Memphis, TN",35.04999924,-90.06999969,Mostly Cloudy,71.4,21.9,87%,4.7,10,"March 24, 5:43 PM CDT"
38111,"Memphis, TN",35.11000061,-89.94999695,Partly Cloudy,54.2,12.3,53%,6,10,"March 21, 6:42 PM CDT"
38111,"Memphis, TN",35.11000061,-89.94999695,Clear,41.3,5.2,83%,0,10,"March 22, 1:45 AM CDT"
38111,"Memphis, TN",35.11000061,-89.94999695,Overcast,54.8,12.7,54%,0,10,"March 23, 12:16 AM CDT"
38111,"Memphis, TN",35.11000061,-89.94999695,Mostly Cloudy,71.9,22.2,76%,8,10,"March 24, 5:52 PM CDT"
38112,"Memphis, TN",35.15000153,-89.97000122,Partly Cloudy,54.6,12.6,48%,0,10,"March 21, 6:36 PM CDT"
38112,"Memphis, TN",35.15000153,-89.97000122,Clear,41.4,5.2,81%,0,10,"March 22, 1:37 AM CDT"
38112,"Memphis, TN",35.15000153,-89.97000122,Overcast,55.1,12.8,48%,0,10,"March 23, 12:10 AM CDT"
38112,"Memphis, TN",35.15000153,-89.97000122,Mostly Cloudy,71.5,21.9,74%,16,10,"March 24, 5:45 PM CDT"
38114,"Memphis, TN",35.09999847,-89.98000336,Clear,53.1,11.7,53%,1,10,"March 21, 6:58 PM CDT"
38114,"Memphis, TN",35.09999847,-89.98000336,Clear,37.8,3.2,98%,0,10,"March 22, 1:20 AM CDT"
38114,"Memphis, TN",35.09999847,-89.98000336,Mostly Cloudy,54.8,12.7,54%,0,10,"March 23, 12:16 AM CDT"
38114,"Memphis, TN",35.09999847,-89.98000336,Mostly Cloudy,71.9,22.2,76%,7,10,"March 24, 5:53 PM CDT"
38115,"Memphis, TN",35.06000137,-89.86000061,Partly Cloudy,52.2,11.2,52%,0.9,10,"March 21, 6:59 PM CDT"
38115,"Memphis, TN",35.06000137,-89.86000061,Clear,39.9,4.4,69%,0,10,"March 22, 1:44 AM CDT"
38115,"Memphis, TN",35.06000137,-89.86000061,Overcast,54.5,12.5,19%,0,10,"March 23, 12:14 AM CDT"
38115,"Memphis, TN",35.06000137,-89.86000061,Mostly Cloudy,75.9,24.4,19%,0.7,5,"March 24, 5:49 PM CDT"
38116,"Memphis, TN",35.02999878,-90.01000214,Partly Cloudy,52.5,11.4,51%,1.6,10,"March 21, 6:58 PM CDT"
38116,"Memphis, TN",35.02999878,-90.01000214,Clear,35.8,2.1,96%,0,10,"March 22, 1:46 AM CDT"
38116,"Memphis, TN",35.02999878,-90.01000214,Mostly Cloudy,53.4,11.9,50%,0,10,"March 23, 12:17 AM CDT"
38116,"Memphis, TN",35.02999878,-90.01000214,Mostly Cloudy,71.1,21.7,78%,7,10,"March 24, 5:50 PM CDT"
38117,"Memphis, TN",35.11999893,-89.90000153,Partly Cloudy,54,12.2,59%,1.8,10,"March 21, 6:58 PM CDT"
38117,"Memphis, TN",35.11999893,-89.90000153,Clear,41.7,5.4,82%,0,10,"March 22, 1:46 AM CDT"
38117,"Memphis, TN",35.11999893,-89.90000153,Overcast,54.7,12.6,60%,0,10,"March 23, 12:17 AM CDT"
38117,"Memphis, TN",35.11999893,-89.90000153,Mostly Cloudy,71.2,21.8,81%,3.8,10,"March 24, 5:53 PM CDT"
38118,"Memphis, TN",35.04999924,-89.93000031,Partly Cloudy,53.8,12.1,59%,1.3,10,"March 21, 7:01 PM CDT"
38118,"Memphis, TN",35.04999924,-89.93000031,Clear,41.7,5.4,82%,0,10,"March 22, 1:46 AM CDT"
38118,"Memphis, TN",35.04999924,-89.93000031,Mostly Cloudy,54.7,12.6,60%,0,10,"March 23, 12:17 AM CDT"
38118,"Memphis, TN",35.04999924,-89.93000031,Mostly Cloudy,71.2,21.8,81%,3.8,10,"March 24, 5:53 PM CDT"
38119,"Memphis, TN",35.08000183,-89.84999847,Partly Cloudy,54.6,12.6,19%,0,10,"March 21, 6:54 PM CDT"
38119,"Memphis, TN",35.08000183,-89.84999847,Clear,39.9,4.4,69%,0,10,"March 22, 1:44 AM CDT"
38119,"Memphis, TN",35.08000183,-89.84999847,Overcast,54.5,12.5,19%,0,10,"March 23, 12:14 AM CDT"
38119,"Memphis, TN",35.08000183,-89.84999847,Mostly Cloudy,75.9,24.4,19%,0.7,5,"March 24, 5:49 PM CDT"
38120,"Memphis, TN",35.11999893,-89.87000275,Clear,52.2,11.2,60%,0,10,"March 21, 7:08 PM CDT"
38120,"Memphis, TN",35.11999893,-89.87000275,Clear,40.1,4.5,83%,0,10,"March 22, 1:47 AM CDT"
38120,"Memphis, TN",35.11999893,-89.87000275,Overcast,53.2,11.8,57%,1.8,10,"March 23, 12:18 AM CDT"
38120,"Memphis, TN",35.11999893,-89.87000275,Mostly Cloudy,72,22.2,78%,5.6,10,"March 24, 5:54 PM CDT"
38122,"Memphis, TN",35.15999985,-89.93000031,Clear,52.2,11.2,51%,1.8,10,"March 21, 7:07 PM CDT"
38122,"Memphis, TN",35.15999985,-89.93000031,Clear,37.6,3.1,93%,0,10,"March 22, 1:47 AM CDT"
38122,"Memphis, TN",35.15999985,-89.93000031,Overcast,53.4,11.9,47%,0.7,10,"March 23, 12:18 AM CDT"
38122,"Memphis, TN",35.15999985,-89.93000031,Mostly Cloudy,72,22.2,71%,3.8,10,"March 24, 5:54 PM CDT"
